vulnerability_id,file_path,cwe_id,fix_commit_hash,fix_commit_message,original_commit_message,vulnerability_type,created_at,repository
commit-d779103acdc7a54603006089fd253913d298bad9,tensorflow/compiler/mlir/tensorflow/utils/dump_mlir_util.cc,CWE-362,bde64280c15beac1c8524213f895a07228ea93e1,NFC: Use local scope when printing operations to avoid thread race conditions.,Add util to dump or log MLIR operations. This is based on DumpGraphToFile where dumping and logging is typically triggered with VLOG(1). PiperOrigin-RevId: 280007662 Change-Id: Iad1783dd08fb3ce52f3d65a5d471f4495b47bdd8,racescondition,2025-05-14 16:08:00,tensorflow_security_analysis
commit-c1625cac3e3eca2ed42960a04cf3b05c556c9b07,tensorflow/core/common_runtime/eager/eager_executor.cc,CWE-362,852b9f95c19d494d50c2111c71fc955ee0c3f0d0,Fix a race condition in EagerExecutor,Let EagerExecutor::WaitForAllPendingNodes support AsyncNode. PiperOrigin-RevId: 267211323,racescondition,2025-05-14 16:08:28,tensorflow_security_analysis
commit-e94b94c0fc47c9bbb92f64087b4c2f1f7bd83594,tensorflow/core/common_runtime/eager/context.h,CWE-362,0b69e6ed798b40b64aecea24a97aa2f198120688,Fix two race conditions found in eager/c_api_test: 1. context_id shouldn't be read during update. 2. EagerExecutor::state_ should be set before creating EagerExecutor::thread_,Fix two issues in EagerContext destructor: 1. Move clear cache out from !IS_MOBILE_PLATFORM 2. Close remote context before resetting keep_alive_thread. PiperOrigin-RevId: 257879598,racescondition,2025-05-14 16:08:40,tensorflow_security_analysis
commit-f0ecd84dd695dcfee14091624d94339a0583521f,tensorflow/python/framework/func_graph.py,CWE-502,4067058d43c06090e3bfd0393a70447f64fb1e36,Update SavedModel function-deserialization to handle TypeSpecs.,Copies only summary collections from the default graph to FuncGraph collections. PiperOrigin-RevId: 218223095,deserialization,2025-05-14 16:08:48,tensorflow_security_analysis
commit-88686b308146887a88903c883bed7affc650e076,tensorflow/core/kernels/segment_reduction_ops.h,CWE-120,db4f9717c41bccc3ce10099ab61996b246099892,Fix heap buffer overflow in UnsortedSegmentSum.,Custom GPU kernel for UnsortedSegmentSumOp. Change: 129665429,buffersoverflow,2025-05-14 16:09:00,tensorflow_security_analysis
commit-ffc9481e26021b6442e050dbe82dd1a6cd220204,tensorflow/python/BUILD,CWE-502,e62dc433fcce833313b4174e20fc24c418593d27,Fix serial/deserialization issue for rnn wrapper.,Make `timeline` build rule public; so other projects can properly depend on it. Change: 151718829,deserialization,2025-05-14 16:09:21,tensorflow_security_analysis
commit-fec769a899962e2b4792041b4b6baf80b30111c6,tensorflow/python/keras/optimizer_v2/optimizer_v2.py,CWE-502,8cfbcc53cf2b277f7c99d19650e856a30fc5a336,Pass custom object to Keras learning rate scheduler deserialization logic.,Enable optimizer v2 lr with eager. PiperOrigin-RevId: 229254683,deserialization,2025-05-14 16:09:41,tensorflow_security_analysis
commit-f86b96d87b56f46c6d56ed81f9dbb6e78f77fc2d,lib/Transforms/LoopTiling.cpp,CWE-369,bbc71ba46b03d2e06cfb9f7e845bdb289c4c3a83,Fix bug in LoopTiling where a loop with trip count of 1 caused a division by zero,Add support for basic remark diagnostics. This is the minimal functionality needed to separate notes from remarks. It also provides a starting point to start building out better remark infrastructure. -- PiperOrigin-RevId: 246175216,,2025-05-14 16:09:44,tensorflow_security_analysis
commit-fbb9d4ea863c051ac6748d95166c321fe4bc7cdf,tensorflow/python/keras/BUILD,CWE-502,0f371719b10617d6f7da6622c345aa3b7b00175e,Fix serialization/deserialization for BatchNorm v1 and v2.,Change the Keras model_iteration() to correctly infer the size of validation datasets when validation_steps is None. PiperOrigin-RevId: 235112144,deserialization,2025-05-14 16:10:18,tensorflow_security_analysis
commit-f49f801276154d0f693c5d57db6977a7eb32f017,tensorflow/python/keras/layers/serialization.py,CWE-502,0f371719b10617d6f7da6622c345aa3b7b00175e,Fix serialization/deserialization for BatchNorm v1 and v2.,Bring the Keras API in contrib. Change: 150237453,deserialization,2025-05-14 16:10:20,tensorflow_security_analysis
commit-f22e833a2bedce23b4fcea6455b7797df9792223,tensorflow/tools/api/golden/v1/tensorflow.layers.-batch-normalization.pbtxt,CWE-502,0f371719b10617d6f7da6622c345aa3b7b00175e,Fix serialization/deserialization for BatchNorm v1 and v2.,Initial support for mixed precision policies. A tf.keras.mixed_precision.experimental.Policy determines the dtype of layer computations and variables. In this initial implementation; policies only determine layer variable dtypes; and support for determining layer computation dtypes will come later. Co-authored-by: James Qin <jamesqin@google.com> PiperOrigin-RevId: 236010048,deserialization,2025-05-14 16:10:21,tensorflow_security_analysis
commit-d19f1e45fcb7418fe07333fc99d102214129be3e,tensorflow/python/autograph/pyct/templates.py,CWE-394,8d3dda24f00a457678eb5f986bce80ec8fc6e2a5,Fix bug in handling of return statements. Relax the restriction that all code paths have a return value; allowing for None returns when the control flow creating them is not staged.,Allow completely stateless(i.e.; with no outputs) loops. Simplify the handling of stateless conditionals. This change will still not support stateless loops pre-v2 until we add auto deps. However; it works properly in tf.function. PiperOrigin-RevId: 224876064,,2025-05-14 16:10:47,tensorflow_security_analysis
commit-7830dce1d574eadfa2c62782acee8904db0aaaff,tensorflow/compiler/xla/service/dynamic_parameter_binding.h,CWE-502,29970780c7e2aaf55040f09e10e5c1f6649cfd32,Add tests for dynamic parameter binding's serialization and deserialization behaviors.,Dynamic parameter binding. Dynamic parameter binding is the minimum API to start working on dynamic padder and unblock the bridge to start integrating dynamic shapes features. PiperOrigin-RevId: 221726042,deserialization,2025-05-14 16:10:48,tensorflow_security_analysis
commit-fe4dd168744b39daca4761d5e6ccf5c93458f023,tensorflow/core/kernels/training_op_helpers.h,CWE-362,806ccc2cf778407edacfc78bb864a3be01033f06,Fixes race condition.,Forward the status from LookupResource to GetInputTensorFromVariable rather than returning a generic error status PiperOrigin-RevId: 192382499,racescondition,2025-05-14 16:11:05,tensorflow_security_analysis
commit-eaaa0b93852054dee086a3ed5373cf8bbe3d2fb3,tensorflow/python/keras/BUILD,CWE-502,178b4349ae1710869c625ec843213584253faeb1,Adds string deserialization support for V2 Optimizers,Move the Keras API to tf.keras. PiperOrigin-RevId: 167638421,deserialization,2025-05-14 16:11:11,tensorflow_security_analysis
commit-efcbf6e34e4519172d38be76c08c2d99792fd7be,tensorflow/compiler/xla/service/BUILD,CWE-502,78e4ce52aeda5a10ddaf5e64ea8958f439a2f9f2,Add proto serialization/deserialization testing to the HLO parser tests. Many of the HLO parser tests verify that an text form of an HLO module preserves all information when running through ToString then parsing. It makes sense to also use these tests to exercise proto serialization/deserialization. This is done by adding additional instantiations of the parameterized parsing tests. This caught several bugs which are fixed in this CL:,Supported in this CL:   * Attaching sharding descriptors to HLO ops   * Partitioning the HLO graph into per-device computations based on those sharding descriptors.   * All operator support for device placement and ops replicated on all devices.   * Elementwise op support for tiled shardings.   * 2D Convolution support for tiled shardings (no stride or dilation support). PiperOrigin-RevId: 173946036,deserialization,2025-05-14 16:11:36,tensorflow_security_analysis
commit-1b7d13181843631f59c515a00a73c21711ec5802,tensorflow/contrib/timeseries/python/timeseries/math_utils.py,CWE-362,847b38406a28546991b62193278ee87910cd3d74,TFTS: Fix an input statistics race condition,Initial commit of time series models PiperOrigin-RevId: 161014271,racescondition,2025-05-14 16:11:45,tensorflow_security_analysis
commit-fa1d92f70adf52d9258384e8528f9a7203a141dd,tensorflow/compiler/xla/service/hlo_computation.h,CWE-502,c07b719ab030c46f19c8e5cdd92730eaec38a8fb,[XLA] Make hlo deserialization stable for HloModule by sorting by ids when creating from proto.,Add infrastructure for a backend-specific configuration for each op. This is intentionally not exposed in ComputationBuilder and is not intended for use or to be set at all prior to the last backend-specific part of compilation. PiperOrigin-RevId: 195493500,deserialization,2025-05-14 16:12:32,tensorflow_security_analysis
commit-fe8406149feec453250905965a14285465cd2063,tensorflow/compiler/xla/service/hlo_instruction.h,CWE-502,c07b719ab030c46f19c8e5cdd92730eaec38a8fb,[XLA] Make hlo deserialization stable for HloModule by sorting by ids when creating from proto.,Merge changes from github. PiperOrigin-RevId: 178185697,deserialization,2025-05-14 16:12:32,tensorflow_security_analysis
commit-fdf4ad4c35e925bf3d944dac5b91efcc64b2c8b3,tensorflow/core/kernels/pack_op.cc,CWE-502,f88cd9195589e41f011c68995d61d760dc2e1a83,Adding variant-based serialization and deserialization for sparse tensors.,Add GPU kernel registrations for int64 tf.concat; tf.stack PiperOrigin-RevId: 162008248,deserialization,2025-05-14 16:13:33,tensorflow_security_analysis
commit-fd85d42d5d8203b4ce17c2825fd003411c78fbe6,tensorflow/python/ops/hidden_ops.txt,CWE-502,f88cd9195589e41f011c68995d61d760dc2e1a83,Adding variant-based serialization and deserialization for sparse tensors.,Copy sparse_feature_cross to sparse_ops. Two ops will be exposed as sparse_ops._sparse_cross and sparse_ops._sparse_cross_hashed. This cl does not touch the kernels and ops in contrib. PiperOrigin-RevId: 155520054,deserialization,2025-05-14 16:13:34,tensorflow_security_analysis
commit-e722358e7e96dd2aa20d7e2c56336e76845daa6a,tensorflow/tools/api/golden/tensorflow.pbtxt,CWE-502,f88cd9195589e41f011c68995d61d760dc2e1a83,Adding variant-based serialization and deserialization for sparse tensors.,Merge changes from github. END_PUBLIC --- Commit 607816029 authored by Eugene Brevdo<ebrevdo@google.com> Committed by TensorFlower Gardener<gardener@tensorflow.org>: Extended ScratchSpace to expose its underlying scratch tensor object. PiperOrigin-RevId: 167649551 --- Commit db43fe68e authored by A. Unique TensorFlower<gardener@tensorflow.org> Committed by TensorFlower Gardener<gardener@tensorflow.org>: Add fast math attributes to all generated methods when fast math enabled. RELNOTES: n/a PiperOrigin-RevId: 167646637 --- Commit aebe8cc6f authored by A. Unique TensorFlower<gardener@tensorflow.org> Committed by TensorFlower Gardener<gardener@tensorflow.org>: Call HloComputation.Accept instead of HloInstruction.Accept to get all instructions profiled. RELNOTES: n/a PiperOrigin-RevId: 167640259 --- Commit 0ab137cd8 authored by A. Unique TensorFlower<gardener@tensorflow.org> Committed by TensorFlower Gardener<gardener@tensorflow.org>: BEGIN_PUBLIC Automated g4 rollback of changelist 167604306 PiperOrigin-RevId: 167800256,deserialization,2025-05-14 16:13:35,tensorflow_security_analysis
commit-1e67c90e2caceeff82d09793d1ef5fa0300d219b,tensorflow/compiler/xla/tests/local_client_test_base.h,CWE-362,2f8d3387c3b27cd77509efb69732c336479e014c,[XLA] Fix race condition in LocalClientTestBase.,Initial open-source release of XLA: Accelerated Linear Algebra. XLA is a compiler-based linear algebra execution engine that targets CPUs; GPUs and custom accelerators. XLA is still experimental; we are releasing it early to get the community involved. Change: 143990941,racescondition,2025-05-14 16:13:49,tensorflow_security_analysis
commit-8b482260bdbec735de1570aefae5519a0f116e89,tensorflow/contrib/tpu/python/tpu/tpu_estimator.py,CWE-362,eebcc861ac0e720bfccf728a98036cceaae60841,Fixed the race condition between multi eval step increments.,Updates the eval step counter for TPUEstimator.evaluate. PiperOrigin-RevId: 165634525,racescondition,2025-05-14 16:14:07,tensorflow_security_analysis
commit-ef2a926ec05dfd337d84279aafa58b22f0f36123,tensorflow/core/debug/debug_io_utils.h,CWE-362,525b0f05839779e40d0ca9cc2967a3886b6a0f4d,tfdbg: fix race condition in picking graph file names,tfdbg core: implement gRPC debug URLs Change: 139976177,racescondition,2025-05-14 16:14:20,tensorflow_security_analysis
commit-fa19f2f86d2ba53fdea895efbcc372d87d037008,tensorflow/python/debug/lib/debug_data.py,CWE-362,525b0f05839779e40d0ca9cc2967a3886b6a0f4d,tfdbg: fix race condition in picking graph file names,tfdbg: Fix a bug in DebugNumericSummaryOp's min / max calculation algorithm Change: 148178117,racescondition,2025-05-14 16:14:21,tensorflow_security_analysis
commit-dff1e63098a0980304fe3ba1ba81cedac3362b3a,tensorflow/python/platform/googletest.py,CWE-362,832f9a79af2040c3f190adecd6642c6b979b0ab3,Create a new tempdir for each test to fix the race condition for sharded tests. Change: 151403279,Fixing some implicit int64->32 downcast errors.  (In most cases; by having the ops explicitly return a failure that they can't handle overly-large inputs).  Most of these should never affect correct tf programs until people get a lot more memory in their machines. Change: 118476613,racescondition,2025-05-14 16:14:40,tensorflow_security_analysis
commit-96cb8f886ad84202e363c5a9da56cdbce4eaf408,tensorflow/core/grappler/utils.cc,CWE-362,73394f4c06c19265e44a65728c6cf25b0fab25f9,Fixed a race condition in the single_cluster code Change: 150345708,Started to open source Grappler. First application is the GPU layout optimizer. Change: 149558284,racescondition,2025-05-14 16:14:42,tensorflow_security_analysis
commit-a771598ad83ca33eb42594d7e804859371ba4ca9,tensorflow/core/common_runtime/sycl/sycl_device_context.cc,CWE-362,3347811389a34b0f1776f23a781ff59c4a26aa4f,Made sure that the copy from gpu to cpu completes before processding further. This solves a race condition that made some test flaky,Merge changes from github. Change: 138675832,racescondition,2025-05-14 16:15:14,tensorflow_security_analysis
commit-26d51ae7aae4cc8fe4807bde1aeec86f0e0c0fc2,tensorflow/python/kernel_tests/conditional_accumulator_test.py,CWE-362,f137144bd761bb33d542db4a26055270bc6ea577,Fixed a race condition in direct sessions: we shouldn't call RecvOutputs if the call to Run has been cancelled otherwise RecvOutputs may block forever. Change: 139352917,Adding a ConditionalAccumulator class; which allows us to accumulate non-stale gradients. Also adds SparseConditionalAccumulator; which supports IndexedSlices. Change: 135037419,racescondition,2025-05-14 16:15:25,tensorflow_security_analysis
